	UMIs	Genes	Genotype	Batch	PercentMT	HasTCR	Cluster	UMAP_1	UMAP_2
cell6590	23241	4476	KO	B	0.894970095951121	TRUE	11	1.60460586472202	-1.19621805530487
cell6591	7210	2278	KO	B	1.17891816920943	TRUE	11	0.613266419607883	0.24996824878754
cell6592	41534	5421	KO	B	0.881205759137092	TRUE	11	1.93117208405185	-1.94694308620391
cell6593	28018	4929	WT	B	0.792347776429438	TRUE	11	1.82653493805576	-1.85736255031524
cell6594	16721	3725	KO	B	1.31571078284792	TRUE	11	1.012377928931	-1.56569246631561
cell6595	33655	5232	KO	B	0.603179319566186	TRUE	11	3.23479862137485	-2.62663082462249
cell6596	13789	3281	WT	B	0.768728696787294	FALSE	11	0.490003537375217	0.245540458145756
cell6597	25035	4391	KO	B	0.91471939285001	TRUE	11	2.28231687470127	-2.1681175647348
cell6598	12562	3184	KO	B	1.60006368412673	TRUE	11	0.70594258232761	0.203344661179203
cell6599	24651	4412	WT	B	1.15208307979392	TRUE	11	2.34433383866001	-2.01938633304535
cell6600	16024	3707	KO	B	1.21068397403894	TRUE	11	0.606307696539646	0.284660417023319
cell6601	10223	2793	WT	B	1.10535067983958	TRUE	11	0.221922587591892	0.574693995896
cell6602	18078	3791	WT	B	0.536563779179113	TRUE	11	0.425517033774143	0.0792424263388098
cell6603	10783	3139	KO	B	1.35398312158027	TRUE	11	1.83380908890415	-1.71832279544769
cell6604	23753	4501	WT	B	0.631499179051067	TRUE	11	2.16572303696323	-2.32443384509979
cell6605	11032	2861	WT	B	0.852066715010877	TRUE	11	-0.0286243446285672	0.512989241066593
cell6606	10566	2896	KO	B	1.82661366647738	TRUE	11	0.460015010077243	0.351892548981327
cell6607	13829	3294	KO	B	0.773736351146142	TRUE	11	0.720616292196994	-0.100918572959286
cell6608	43735	5804	KO	B	0.509889104835944	TRUE	11	2.60395116730381	-2.338431876716
cell6609	13512	3370	KO	B	1.67258732978094	TRUE	11	0.706730078894382	0.406059700432438
cell6610	15594	3616	KO	B	1.8468641785302	TRUE	11	0.768889617163425	0.693597394409794
cell6611	11580	3255	KO	B	1.01899827288428	TRUE	11	0.565562199789768	0.359922486725468
cell6612	24617	4720	KO	B	1.13742535646098	FALSE	11	0.660922240454441	-0.20041279178558
cell6613	13095	3313	KO	B	1.87857961053837	TRUE	11	1.2314531318729	-1.76039938312469
cell6614	17409	4037	KO	B	1.15457521971394	TRUE	11	0.748969268042331	0.509426671448368
cell6615	29037	4649	KO	B	0.947067534524917	TRUE	11	2.40194291992832	-2.18549923282562
cell6616	25293	4891	KO	B	1.42331870477998	TRUE	11	1.16698141022373	-1.41338734012542
cell6617	14369	3395	KO	B	1.40580416173707	TRUE	11	1.23293323441196	-1.60123471599517
cell6618	23983	4441	KO	B	0.917316432473002	TRUE	11	0.913753461081272	-0.342498820838314
cell6619	19119	4200	KO	B	0.768868664679115	TRUE	11	2.66976184769321	-2.4521694598764
cell6620	14184	3384	WT	B	0.733220530174845	TRUE	11	0.183217953879123	0.16073771137299
cell6621	54004	5700	KO	B	0.529590400711058	TRUE	11	2.66078491135288	-2.52343897205291
cell6622	15152	3544	KO	B	1.14176346356917	TRUE	11	2.15124769135166	-2.03402332645355
cell6623	19367	3874	WT	B	1.16693344348634	TRUE	11	1.53833360596347	-2.28313307147918
cell6624	14202	3561	KO	B	1.54907759470497	TRUE	11	1.24965352936435	-0.246928494986874
cell6625	10282	2872	KO	B	1.12818517798094	TRUE	11	0.77951092644382	0.489208775940555
cell6626	42584	5894	KO	B	0.33111027616006	TRUE	11	2.32521886749912	-2.24450592380462
cell6627	17054	3881	KO	B	1.06719831124663	TRUE	11	0.689895104605442	-0.0534027038186609
cell6628	34952	5273	KO	B	0.703822384985123	TRUE	11	3.34981889649082	-2.95910076480804
cell6629	12424	3461	WT	B	0.692208628461043	TRUE	11	0.13980145378757	0.390035110893864
cell6630	11307	2987	KO	B	0.849031573361634	TRUE	11	0.654905986029392	0.200676876488346
cell6631	31097	4740	KO	B	0.65922757822298	TRUE	11	1.7250301353519	-1.6450028834909
cell6632	22582	4693	KO	B	1.32406341333806	TRUE	11	1.42277784271884	-1.64088777881561
cell6633	39454	5162	KO	B	0.917524205403761	TRUE	11	2.86327714844394	-2.63395885806976
cell6634	12625	3300	KO	B	0.681188118811881	TRUE	11	0.641346167761569	0.180755573692936
cell6635	37122	5334	KO	B	0.743494423791822	TRUE	11	3.07480783386875	-2.68515972476898
cell6636	16868	4046	KO	B	1.44652596632677	TRUE	11	1.32710046692539	-1.03883389812408
cell6637	2197	1491	KO	A	4.27856167501138	FALSE	12	-13.4515278823788	1.2730810226828
cell6638	2341	1450	WT	A	4.48526270824434	FALSE	12	-13.971837330621	1.93388169575037
cell6639	2477	1652	KO	A	4.52159870811465	TRUE	12	-14.1264441497738	1.66492285150589
cell6640	2818	1715	KO	A	6.67139815471966	TRUE	12	-14.3122532852108	1.64570348280968
cell6641	2780	1724	KO	A	5.32374100719424	TRUE	12	-14.3683712966855	1.68346162456574
cell6642	3981	2264	KO	A	5.30017583521728	TRUE	12	-14.1594288833554	1.5012493314177
cell6643	2511	1636	WT	A	5.77459179609717	TRUE	12	-14.0094683654721	1.73433532136979
cell6644	2405	1562	KO	A	8.81496881496881	TRUE	12	-14.1872256286557	1.53959454912247
cell6645	3093	1824	KO	A	5.20530229550598	TRUE	12	-14.1551898010189	1.58173571843209
cell6646	2025	1306	KO	A	5.4320987654321	FALSE	12	-14.3462040908749	1.75990839618744
cell6647	3659	2079	KO	A	2.78764689805958	TRUE	12	-14.0112030990536	1.41276337522568
cell6648	5274	2596	KO	A	2.12362533181646	TRUE	12	-11.9975188262875	-0.361569922980648
cell6649	2776	1751	WT	A	4.93515850144092	TRUE	12	-14.0505345352108	1.50676791686119
cell6650	2557	1715	WT	A	2.6593664450528	TRUE	12	-14.2414210327084	1.62002115267815
cell6651	2770	1729	KO	A	6.02888086642599	TRUE	12	-13.6698410995419	1.96560847702922
cell6652	2932	1783	KO	A	4.43383356070941	TRUE	12	-14.3182290084774	1.65517072695794
cell6653	4326	2337	KO	A	3.21312991215904	TRUE	12	-13.4160702712948	1.1373172583014
cell6654	2376	1489	KO	A	6.01851851851852	TRUE	12	-13.6329119689877	1.42035086769165
cell6655	2555	1654	KO	A	7.55381604696673	TRUE	12	-14.4534256942685	1.70433090943398
cell6656	3210	1981	KO	A	3.36448598130841	TRUE	12	-13.9839537628109	1.44362320322098
cell6657	4620	2354	KO	A	4.06926406926407	TRUE	12	-13.8988774307187	1.27488859314026
cell6658	3079	1896	KO	A	4.8717115946736	TRUE	12	-14.1625283248837	1.67999862450661
cell6659	2828	1658	WT	A	11.1386138613861	TRUE	12	-14.3980401046689	1.74595089572968
cell6660	2718	1660	KO	A	4.96688741721854	FALSE	12	-14.2886794097836	1.50190206188263
cell6661	2445	1570	KO	A	4.78527607361963	FALSE	12	-14.4421236999447	1.80046145934166
cell6662	2310	1463	KO	A	8.57142857142857	FALSE	12	-14.306647587579	1.64710314888062
cell6663	3394	1969	KO	A	6.01060695344726	TRUE	12	-14.3839886672909	1.71758918780388
cell6664	2185	1491	WT	A	4.8512585812357	TRUE	12	-14.3015835769589	1.7358964266211
cell6665	2579	1610	KO	A	8.1426909654905	TRUE	12	-13.9454834945614	1.59206281918587
cell6666	3057	1973	KO	A	3.04219823356232	TRUE	12	-13.6743271835263	1.92570092845263
cell6667	3572	2071	KO	A	4.14333706606943	TRUE	12	-14.203152943414	1.4495474280745
cell6668	3750	2175	KO	A	3.06666666666667	TRUE	12	-14.1402113922055	1.57184337395729
cell6669	3546	2060	KO	A	5.21714608009024	TRUE	12	-13.8504469879086	1.29459365028443
cell6670	2272	1400	KO	A	8.93485915492958	TRUE	12	-14.1950991638119	1.67683838624062
cell6671	2641	1669	KO	A	5.90685346459674	TRUE	12	-14.1863539703305	1.58216403740944
cell6672	11058	1270	WT	A	1.31126786037258	FALSE	12	-13.5318701751645	2.50169350523056
cell6673	2298	1516	KO	A	5.35248041775457	FALSE	12	-14.2133992202694	1.76722063440384
cell6674	2008	1317	KO	A	8.11752988047809	TRUE	12	-14.3823779113705	1.67680280226769
cell6675	3028	1920	KO	A	4.19418758256275	TRUE	12	-13.808037091058	1.88854315448107
cell6676	3428	1994	KO	A	5.48424737456243	TRUE	12	-14.0553372390683	1.5030621470839
cell6677	3628	1983	KO	A	5.20948180815877	TRUE	12	-13.7159073837216	1.27129121440949
cell6678	3609	2062	WT	A	2.41064006650042	TRUE	12	-14.0451376922543	1.73600088376107
cell6679	2207	1433	KO	A	7.88400543724513	TRUE	12	-14.2540829666073	1.74285601395668
cell6680	4456	2409	KO	A	4.10682226211849	TRUE	12	-13.9681952484066	1.82684515732827
cell6681	3061	1860	KO	A	4.93302842208429	TRUE	12	-13.6306355483944	1.92416369486155
cell6682	2358	1453	KO	A	5.93723494486853	FALSE	12	-14.14643411712	1.84446357506813
cell6683	2822	1720	KO	B	5.2090715804394	FALSE	12	-14.0605595596249	1.52537842411103
cell6684	2044	1380	KO	B	4.40313111545988	TRUE	12	-13.9312251098568	1.62823243755402
cell6685	2601	1611	WT	B	8.1122645136486	TRUE	12	-13.7303107269223	2.03737213778796
cell6686	2218	1370	KO	B	6.44724977457169	FALSE	12	-14.2437699325497	1.79250669795575
cell6687	2411	1536	KO	B	3.7328909166321	TRUE	12	-14.1571515090878	1.61060335058274
cell6688	2201	1487	KO	B	5.63380281690141	TRUE	12	-14.1585124023373	1.44678892511429
cell6689	3084	1905	KO	B	1.88067444876783	TRUE	12	-13.9988282211239	1.46397020238938
cell6690	2338	1435	KO	B	8.68263473053892	TRUE	12	-14.339962292474	1.7256667496592
cell6691	2485	1606	KO	B	6.59959758551308	TRUE	12	-14.2182515151913	1.61004637497963
cell6692	2280	1493	WT	B	2.89473684210526	TRUE	12	-13.8437121398861	1.65207071918549
cell6693	2700	1761	KO	B	5.25925925925926	TRUE	12	-14.0266106613095	1.52074273246827
cell6694	3258	1929	KO	B	5.40208717004297	TRUE	12	-14.3372204788144	1.60763113516869
cell6695	2203	1471	KO	B	5.17476168860645	TRUE	12	-14.2644970901425	1.75421770233216
cell6696	2188	1458	KO	B	6.21572212065814	TRUE	12	-14.2823012359555	1.61050780433716
cell6697	2981	1822	WT	B	5.33378061053338	TRUE	12	-14.1869185455258	1.51828967351021
cell6698	2616	1571	KO	B	8.29510703363914	FALSE	12	-14.3178694732602	1.61439912337365
cell6699	2482	1646	KO	B	5.43916196615633	TRUE	12	-13.9206946380551	1.34856053012909
cell6700	2969	1746	KO	B	7.81407881441563	TRUE	12	-14.375890064996	1.64842947143616
cell6701	2522	1552	KO	B	6.10626486915147	TRUE	12	-14.252430249017	1.62698717731537
cell6702	2719	1765	KO	B	5.5167340934167	TRUE	12	-14.3158476837094	1.44449182170929
cell6703	2977	1854	KO	B	5.60967416862613	TRUE	12	-14.0899928100522	1.4699661912352
cell6704	2115	1416	KO	B	6.95035460992908	TRUE	12	-14.2700531967099	1.74940108079018
cell6705	2570	1619	KO	B	4.12451361867704	TRUE	12	-14.3361981399472	1.66062473076882
cell6706	2917	1709	KO	B	6.58210490229688	TRUE	12	-14.0004055984433	1.50481780189576
cell6707	3156	1913	KO	B	4.49936628643853	TRUE	12	-13.7252533920224	1.52507801670136
cell6708	2265	1448	WT	B	6.57836644591611	TRUE	12	-14.0094902999814	1.62852548379006
cell6709	4209	2311	WT	B	2.01948206224756	TRUE	12	-13.5833037383969	1.30217828172745
cell6710	2473	1572	KO	B	6.67205822887182	FALSE	12	-14.038770962518	1.41624667066636
cell6711	2337	1439	KO	B	5.77663671373556	TRUE	12	-14.2633173950131	1.62788130659165
cell6712	3448	2022	KO	B	6.23549883990719	TRUE	12	-14.3035185821469	1.53819187301697
cell6713	2047	1245	KO	B	11.0893991206644	TRUE	12	-14.0488188751156	1.6555359544188
cell6714	2183	1399	KO	B	8.74942739349519	TRUE	12	-14.1738589294369	1.81743669826092
cell6715	2590	1585	KO	B	4.36293436293436	TRUE	12	-14.1186001785214	1.906839135471
cell6716	2974	1822	KO	B	3.32885003362475	TRUE	12	-14.1420348174984	1.504541236344
cell6717	2006	1320	KO	B	5.03489531405783	TRUE	12	-14.0170777328427	1.83698600846829
cell6718	4000	2277	KO	B	3.275	TRUE	12	-14.0817921646054	1.48766590971054
cell6719	2156	1433	KO	B	4.63821892393321	TRUE	12	-14.1715634353573	1.64334313887658
cell6720	4798	2583	KO	B	3.06377657357232	TRUE	12	-11.6296418197567	0.589732128563541
cell6721	2642	1651	KO	B	4.80696442089326	TRUE	12	-14.1496594436581	1.65163345951142
cell6722	2537	1599	KO	B	4.84824595979503	FALSE	12	-14.1090729721005	1.60122232455315
cell6723	2302	1527	WT	B	5.64726324934839	FALSE	12	-14.2733996398861	1.76635462361874
cell6724	2019	1318	KO	B	7.67706785537395	FALSE	12	-14.40988283233	1.77691541928353
cell6725	2708	1646	KO	B	6.05612998522895	TRUE	12	-14.1637948043759	1.7072158934504
cell6726	2158	1428	KO	B	5.32900834105653	TRUE	12	-14.2530425079281	1.81281467098297
cell6727	2393	1564	KO	B	5.39072294191392	TRUE	12	-13.8480103500302	1.49775411504807
cell6728	3218	1887	KO	B	4.84773151025482	TRUE	12	-14.0266383178647	1.45702822822632
cell6729	2270	1469	KO	B	5.11013215859031	TRUE	12	-14.3206103332455	1.67456586975159
cell6730	2436	1560	KO	B	3.44827586206897	TRUE	12	-14.2671778686459	1.63732670563759
cell6731	2598	1601	KO	B	3.31023864511162	TRUE	12	-13.7451727874691	1.63986201900544
cell6732	2922	1738	KO	B	4.1409993155373	FALSE	12	-13.9766228683407	1.35496165174546
cell6733	2724	1765	KO	B	5.17621145374449	FALSE	12	-14.2263119705136	1.64192910808625
cell6734	2066	1354	KO	B	8.80929332042594	FALSE	12	-14.4154894836361	1.76993489581646
cell6735	2138	1395	KO	B	7.90458372310571	TRUE	12	-14.3232510574276	1.77879548389019
cell6736	3213	2011	WT	B	4.10830999066293	TRUE	12	-13.9698946960385	1.52254860419335
cell6737	2873	1693	KO	B	6.96136442742778	TRUE	12	-14.0826514251645	1.80776438433232
cell6738	3011	1857	KO	B	5.74559946861508	TRUE	12	-14.0227292068417	1.73374723214211
cell6739	2292	1479	KO	B	6.02094240837696	TRUE	12	-14.0186322219784	1.45847310442032
cell6740	4101	2294	KO	B	3.63326018044379	TRUE	12	-13.8546765335019	1.36861636060776
cell6741	2483	1547	KO	B	4.83286347160693	FALSE	12	-14.0996449478085	1.83984804469647
cell6742	2002	1321	KO	B	5.59440559440559	TRUE	12	-14.3080170638974	1.62278740424218
cell6743	4956	1569	WT	A	1.06941081517353	TRUE	13	1.92363233490634	6.6436123432547
cell6744	3938	1189	KO	A	2.133062468258	TRUE	13	2.16892023010898	6.68628545421662
cell6745	5394	1489	KO	A	1.35335558027438	TRUE	13	1.98108072205234	6.59130664485993
cell6746	3934	1667	KO	A	1.39806812404677	TRUE	13	2.0334755889957	6.74848743099274
cell6747	4346	1395	KO	A	0.345144960883571	TRUE	13	2.19604320450473	6.82532687801423
cell6748	4304	1311	KO	A	2.16078066914498	TRUE	13	2.10582227631259	6.74698062557282
cell6749	4007	1434	WT	A	0.698777140004991	TRUE	13	2.11294956131626	6.80786986965241
cell6750	2611	993	WT	A	2.60436614324014	TRUE	13	2.30454320831943	6.51002164501252
cell6751	2652	1212	KO	A	1.77224736048265	TRUE	13	2.09390087052036	6.57668872493805
cell6752	5216	1499	WT	A	1.09279141104294	TRUE	13	2.13370008392978	6.77275176662507
cell6753	2689	1016	KO	A	0.855336556340647	TRUE	13	2.11337585373569	6.69124408382477
cell6754	5034	1697	WT	A	1.60905840286055	TRUE	13	1.98454923554111	6.59815974849762
cell6755	4142	1888	KO	A	1.69000482858522	FALSE	13	2.36112232132602	6.4420651974112
cell6756	6510	1755	KO	A	1.50537634408602	TRUE	13	2.08150834961582	6.60002656597199
cell6757	2825	1215	KO	A	1.5929203539823	FALSE	13	2.24430389328647	6.6678461613089
cell6758	2555	1073	WT	A	1.40900195694716	TRUE	13	1.90310878678012	6.54869886058869
cell6759	3265	1360	KO	A	0.918836140888208	TRUE	13	1.86235065384555	6.81928487438263
cell6760	7855	2551	KO	A	1.83322724379376	TRUE	13	2.39771003647495	6.61134763378205
cell6761	13096	3226	KO	A	1.32101405009163	FALSE	13	2.43178672714878	6.47861428875031
cell6762	3687	1356	WT	A	1.57309465690263	TRUE	13	2.26165933533359	6.50347037929596
cell6763	4674	1717	KO	A	1.71159606332905	TRUE	13	2.51505298538852	6.60051150936188
cell6764	5385	1869	KO	A	1.57845868152275	TRUE	13	2.1599838249271	6.68310399669709
cell6765	4868	1488	KO	A	1.23253903040263	TRUE	13	2.14502019806552	6.72804589885773
cell6766	4338	1339	KO	A	0.691562932226833	TRUE	13	1.88544387741733	6.61203237194123
cell6767	3081	1326	WT	A	0.843881856540084	TRUE	13	1.7027723304813	6.31343074459137
cell6768	5728	2010	WT	A	1.43156424581006	TRUE	13	2.40402717514682	6.65159888881745
cell6769	2535	987	WT	A	0.710059171597633	TRUE	13	2.1832181922977	6.69081683773102
cell6770	6333	2399	WT	A	0.852676456655613	FALSE	13	4.84221620484043	3.0676663698584
cell6771	2911	970	WT	A	0.893163861216077	TRUE	13	2.16781015320468	6.57817073482575
cell6772	3875	1224	WT	A	1.03225806451613	TRUE	13	2.02483291550327	6.38426871913971
cell6773	2242	1092	KO	A	1.38269402319358	TRUE	13	1.78026933594394	6.43619533199372
cell6774	3397	1452	WT	A	1.00088313217545	TRUE	13	2.13490409775425	6.89581628459992
cell6775	4137	1350	KO	A	0.749335267101765	TRUE	13	2.10410137100864	6.58269973415436
cell6776	3377	1182	WT	A	1.00681077879775	TRUE	13	2.05342931671787	6.7880181850821
cell6777	3198	1217	KO	A	1.34459036898061	TRUE	13	1.98462076111484	6.59027381557526
cell6778	5514	1869	KO	A	1.77729416031919	TRUE	13	2.15889615936924	6.90925403255524
cell6779	4250	1468	WT	A	0.988235294117647	TRUE	13	2.05981416626621	6.72984166759552
cell6780	2022	1281	WT	A	5.39070227497527	TRUE	13	2.2711259834354	6.9477591099173
cell6781	5122	1593	WT	A	0.624755954705193	TRUE	13	2.2790696136539	6.62368817943634
cell6782	4974	1400	WT	A	1.42742259750704	TRUE	13	2.01405019684482	6.53918786663117
cell6783	3236	1256	WT	A	1.35970333745365	FALSE	13	1.95802850647617	6.76468225139679
cell6784	5676	2433	KO	A	0.845665961945032	FALSE	13	3.77379674835849	4.37280531543793
cell6785	3374	1247	WT	A	3.4380557202134	TRUE	13	2.29843540116001	6.52919431346955
cell6786	2563	847	KO	A	2.26297307842372	TRUE	13	2.26845903320957	6.59348817485871
cell6787	3790	990	KO	A	0.50131926121372	TRUE	13	2.20872802658725	6.38042588848175
cell6788	2994	1143	KO	A	0.83500334001336	TRUE	13	2.19650859757114	6.6655907215506
cell6789	5669	1543	WT	A	1.51702240254013	TRUE	13	1.94307870789218	6.50712772029938
cell6790	3748	1271	KO	A	1.09391675560299	TRUE	13	2.08021755142856	6.43237968105378
cell6791	2280	762	KO	A	1.75438596491228	TRUE	13	2.23970718308139	6.58436628002228
cell6792	4822	1525	WT	B	1.20282040647034	TRUE	13	1.96996087952304	6.66544290203156
cell6793	3862	1276	WT	B	1.11341273951321	TRUE	13	2.06063623352695	6.85230918544831
cell6794	3178	1336	WT	B	0.943989930774072	TRUE	13	2.19932193680454	6.81196256298127
cell6795	3655	1252	KO	B	1.55950752393981	TRUE	13	1.93712158127475	6.7713617863089
cell6796	3497	1243	WT	B	0.77209036316843	TRUE	13	2.12531251831699	6.75745769161286
cell6797	5135	1640	WT	B	0.954235637779941	TRUE	13	2.08013505860019	6.78318305629792
cell6798	4223	1581	WT	B	0.568316362775278	TRUE	13	2.17432231827426	6.83978934902253
cell6799	4845	1540	KO	B	1.42414860681115	TRUE	13	2.32267208023716	6.82735486644806
cell6800	4340	1540	KO	B	0.806451612903226	TRUE	13	1.959887694556	6.54954000133576
cell6801	2976	1034	KO	B	1.31048387096774	TRUE	13	2.22173900528598	6.72725673336091
cell6802	8183	2445	WT	B	1.63754124404253	TRUE	13	1.59981651230503	5.91924424785675
cell6803	2700	1163	KO	B	1.55555555555556	TRUE	13	2.16109771652866	6.66198058742585
cell6804	4262	1539	KO	B	1.47817925856405	FALSE	13	2.03699464722324	6.24383063930573
cell6805	3759	1264	WT	B	1.7291832934291	TRUE	13	2.06172914429355	6.86798043865265
cell6806	4477	1527	WT	B	1.20616484252848	TRUE	13	2.20779819412876	6.72894187587799
cell6807	2058	1011	KO	B	0.728862973760933	TRUE	13	1.95184297485996	6.58231444973053
cell6808	4731	1505	WT	B	1.37391671950962	TRUE	13	2.10101480408359	6.82398791927399
cell6809	4227	1513	WT	B	1.27750177430802	TRUE	13	2.0490686409061	6.67747636455597
cell6810	3331	1222	KO	B	1.0507355148604	TRUE	13	2.13051481171299	6.61768146175446
cell6811	2835	1104	KO	B	0.776014109347443	TRUE	13	2.04567069931675	6.80009360927643
cell6812	3085	999	KO	B	1.49108589951378	TRUE	13	2.05796213074375	6.51304097789826
cell6813	3737	1233	KO	B	1.28445276960128	TRUE	13	1.89399022980381	6.76845689434113
cell6814	2226	963	WT	B	1.48247978436658	TRUE	13	1.92661209030796	6.44081874507966
cell6815	3929	1337	KO	B	1.29804021379486	TRUE	13	1.97313899918247	6.63208099025788
cell6816	2366	952	KO	B	1.4792899408284	TRUE	13	1.97469158096958	6.60752578395905
cell6817	2828	1062	KO	B	1.44978783592645	TRUE	13	2.02789373322177	6.76801009792389
cell6818	3456	1347	KO	B	1.24421296296296	TRUE	13	1.96436233444858	6.64537139553132
cell6819	2786	1189	KO	B	2.045944005743	TRUE	13	1.95372171326328	6.42804237026276
cell6820	3575	1160	WT	B	1.03496503496504	TRUE	13	2.19046516342807	6.77985759395661
cell6821	4938	1696	WT	B	1.29607128392062	TRUE	13	2.24693794174839	6.84957452434601
cell6822	2741	1117	KO	B	0.802626778547975	TRUE	13	2.09136695786167	6.68883367199006
cell6823	3727	1277	KO	B	0.992755567480547	TRUE	13	2.08601207657505	6.82494254726471
cell6824	2834	1130	WT	B	1.12914608327452	TRUE	13	1.96413202210117	6.47888608593049
cell6825	3678	1278	WT	B	0.951604132680805	TRUE	13	2.16028852387119	6.77145095485749
cell6826	2884	980	WT	B	1.10957004160888	TRUE	13	2.10337705536533	6.544455963555
cell6827	4214	1420	KO	B	1.18652112007594	TRUE	13	2.12995357437778	6.31553311962189
cell6828	4331	1560	KO	B	1.61625490648811	TRUE	13	2.22811717911411	6.84615941661896
cell6829	2489	1089	KO	B	1.60707111289675	TRUE	13	2.10013313217807	6.72013660091462
cell6830	3939	1453	WT	B	1.26935770500127	TRUE	13	2.02459974213291	6.64244790691437
cell6831	3418	1635	WT	B	1.14101813926273	FALSE	13	1.7947175018375	6.49624009746613
